Reading No,Reading Type,Duration,Main,Low,High,Light,Time,User,Sigma Value,Units,Mode,Pass/Fail,Pass/Fail Criteria,Heat,Lot,Note,Sample Depth,Ag,Ag 2-Sigma,Al,Al 2-Sigma,As,As 2-Sigma,Au,Au 2-Sigma,Ba,Ba 2-Sigma,Bal,Bal 2-Sigma,Bi,Bi 2-Sigma,Ca,Ca 2-Sigma,Cd,Cd 2-Sigma,Cl,Cl 2-Sigma,Co,Co 2-Sigma,Cr,Cr 2-Sigma,Cu,Cu 2-Sigma,Fe,Fe 2-Sigma,Hf,Hf 2-Sigma,Hg,Hg 2-Sigma,K,K 2-Sigma,Mg,Mg 2-Sigma,Mn,Mn 2-Sigma,Mo,Mo 2-Sigma,Nb,Nb 2-Sigma,Ni,Ni 2-Sigma,P,P 2-Sigma,Pb,Pb 2-Sigma,Pd,Pd 2-Sigma,Rb,Rb 2-Sigma,Re,Re 2-Sigma,S,S 2-Sigma,Sb,Sb 2-Sigma,Se,Se 2-Sigma,Si,Si 2-Sigma,Sn,Sn 2-Sigma,Sr,Sr 2-Sigma,Ta,Ta 2-Sigma,Th,Th 2-Sigma,Ti,Ti 2-Sigma,U,U 2-Sigma,V,V 2-Sigma,W,W 2-Sigma,Y,Y 2-Sigma,Zn,Zn 2-Sigma,Zr,Zr 2-Sigma
116,Mining,211.54,29.06,28.99,28.97,118.63,"Thu Nov 4, 2021 - 17:04:41",User,2,ppm,Mining,,,,,,sdar-M2_1,14.8799,1.5897,76001.8906,514.6063,32.2637,6.6204,0,6.2738,930.6066,32.2109,512922.9062,1680.3708,0,3.1801,4248.7666,93.1017,0,3.2461,0,23.2075,0,48.2341,85.3395,5.6059,231.4499,7.7014,14622.5312,104.4744,0,0,0,3.4605,41926.5898,231.493,4687.9844,696.6856,807.6936,37.2716,0,1.6558,18.2514,0.96,34.4646,6.3756,583.1941,60.3321,758.2421,7.0126,0,1.8245,157.4005,2.3412,0,0,1912.0011,28.2134,90.0397,4.4875,0,1.5578,337321.9375,360.1901,17.4436,3.477,140.078,1.0918,0,0,9.0238,2.1475,1395.6188,31.9573,0,2.322,31.4644,7.8246,0,12.438,32.2701,1.382,728.6841,11.1304,257.1049,2.1468
124,Mining,210.05,29.89,29.75,28.6,116.01,"Thu Nov 4, 2021 - 18:01:41",User,2,ppm,Mining,,,,,,sdar-M2_10,14.6657,1.5881,77946.5781,523.0837,35.4585,6.7694,0,6.3783,916.1692,32.152,509866.7812,1724.3563,0,3.2639,4244.2085,94.1399,0,3.6971,0,23.4007,0,48.9912,88.8663,5.6717,220.171,7.7781,14658.0693,107.5187,0,0,0,3.5294,41589.5742,233.2587,4604.3379,698.7848,806.4837,38.3386,0,1.7036,17.5949,0.9814,47.6217,6.7329,619.1631,60.9678,745.1782,7.1485,0,1.8478,159.1116,2.4178,0,0,1890.6597,28.3956,85.332,4.4671,0,1.5953,338819.3125,364.3264,18.6259,3.4826,138.3966,1.1159,0,0,9.166,2.2005,1417.5293,32.2396,0,2.4983,34.6954,7.9461,0,15.0578,31.4368,1.4144,721.5379,11.3929,253.2357,2.192
125,Mining,210.48,29.29,29.88,29.41,113.74,"Thu Nov 4, 2021 - 18:06:13",User,2,ppm,Mining,,,,,,sdar-M2_11,14.6508,1.5575,77809.6875,527.3282,27.9656,6.5376,0,6.4262,911.1158,31.5153,509568.4688,1691.1926,0,3.1194,4256.8042,89.9223,0,3.1356,0,23.6577,0,47.8082,86.6966,5.4526,222.7699,7.559,14674.9219,104.1844,0,0,0,3.4056,41576.6094,223.6976,4743.4814,707.6193,842.4478,37.6906,0,1.6502,17.7563,0.95,43.9408,6.5026,593.8239,61.4114,751.4126,6.9484,0,1.8337,160.0825,2.3474,0,0,1892.278,28.6023,88.2987,4.3935,0,1.5679,339089.75,363.0656,13.7327,3.3925,139.8195,1.0855,0,0,9.3108,2.1234,1431.2723,30.9053,0,2.2881,41.3933,7.7096,0,12.6822,31.1755,1.3707,705.545,10.9209,254.8848,2.1286
126,Mining,209.98,28.85,29.86,29.65,114.44,"Thu Nov 4, 2021 - 18:12:01",User,2,ppm,Mining,,,,,,sdar-M2_12,13.5643,1.5447,77851.8203,529.5337,34.6794,6.5353,0,6.3686,907.167,31.5328,508275.4375,1691.9519,0,3.1807,4219.2402,91.4007,0,3.1705,0,23.6875,0,47.6251,83.0608,5.5016,219.0733,7.4734,14743.1973,103.815,0,0,0,3.4563,41842.3359,227.2088,4799.9819,711.0657,820.0128,37.1617,0,1.6355,18.2609,0.9487,43.8517,6.4632,595.3395,61.5112,749.8682,6.9074,0,1.8076,158.1836,2.3235,0,0,1913.3541,28.7318,88.6448,4.4026,0,1.5658,340028.3438,364.4925,13.4002,3.3959,139.5797,1.0792,0,0,8.2218,2.1253,1378.6857,31.5573,0,2.259,37.642,7.7742,0,12.6245,31.0401,1.3608,730.8915,11.0364,255.144,2.1185
127,Mining,210.24,29.28,29.22,28.7,117.2,"Thu Nov 4, 2021 - 18:15:53",User,2,ppm,Mining,,,,,,sdar-M2_13,14.7474,1.5957,77765.7188,523.2979,30.5916,6.6842,0,6.4077,929.2063,32.3486,507530.2188,1724.2963,0,3.2501,4252.3677,93.3665,0,3.2687,0,23.2293,0,48.7079,84.0634,5.6199,213.6763,7.5976,14703.6064,106.3738,0,0,0,3.5484,41968.0742,231.6065,5420.8081,713.4257,804.3275,37.855,0,1.6702,17.7497,0.9709,47.235,6.6878,611.8799,61.185,750.4212,7.0896,0,1.8255,158.1116,2.3825,0,0,1888.8119,28.2622,88.2296,4.4991,0,1.5649,340144.5625,363.0912,13.9186,3.4744,137.9332,1.1012,0,0,11.774,2.2108,1354.9183,32.3666,0,2.2753,34.852,7.9045,0,13.115,31.9055,1.4005,732.4978,11.3325,257.7017,2.183
128,Mining,211.01,29.42,28.69,29.65,115.42,"Thu Nov 4, 2021 - 18:22:13",User,2,ppm,Mining,,,,,,sdar-M2_14,15.4917,1.584,78030.4062,526.3534,35.7496,6.5278,0,6.248,901.4445,31.7787,507666.4688,1680.0853,0,3.1151,4274.6987,93.4623,0,3.2101,0,23.6245,0,47.5834,88.6905,5.6249,217.8464,7.4434,14642.7305,103.2725,0,0,0,3.448,41828.1836,230.8119,4015.1631,692.2271,829.0248,37.2661,0,1.6453,18.3042,0.946,44.8144,6.5133,576.7318,60.9001,750.5116,6.8926,0,1.844,160.6262,2.329,0,0,1893.4445,28.5687,82.5775,4.4121,0,1.5066,341271.0312,364.0574,15.2514,3.4383,139.6747,1.0771,0,0,10.0277,2.1186,1432.8969,31.8576,0,2.0219,38.3825,7.9075,0,12.7104,30.4921,1.358,733.5831,11.03,255.6712,2.1162
117,Mining,211.37,29.54,28.55,29.27,115.34,"Thu Nov 4, 2021 - 17:09:15",User,2,ppm,Mining,,,,,,sdar-M2_2,15.4994,1.563,77210.9766,524.9727,35.0062,6.7081,0,6.5685,908.3781,31.3884,510013.7188,1719.6926,0,3.1682,4339.4404,92.9368,0,3.1633,0,23.4607,0,49.2844,86.3263,5.594,226.164,7.7599,14664.5166,106.2705,0,0,0,3.4522,41937.5117,230.953,5237.9526,714.9921,832.1181,38.3194,0,1.6841,18.2476,0.9747,42.616,6.7087,611.4924,61.1261,750.4476,7.0884,0,1.8265,159.3327,2.388,0,0,1915.0154,28.531,88.6347,4.3818,0,1.5971,338269.3438,363.9957,15.3809,3.3915,140.9639,1.1122,0,0,9.8341,2.1647,1417.5117,31.8413,0,2.0894,34.2959,7.8461,0,12.7436,32.9811,1.4068,731.7035,11.3273,254.5296,2.1724
118,Mining,210.63,29.7,29.7,29.69,114.75,"Thu Nov 4, 2021 - 17:14:33",User,2,ppm,Mining,,,,,,sdar-M2_3,15.033,1.5589,77250.1016,521.9562,31.5112,6.575,0,6.6537,916.7791,31.4742,511091.3125,1677.5093,0,3.1471,4306.4185,93.8645,0,3.1678,0,23.4658,0,48.3027,83.4731,5.6127,227.2773,7.6366,14630.1924,104.3206,0,0,0,3.3761,41446.7773,232.3021,3975.082,689.5861,837.0806,37.7016,0,1.6573,17.7562,0.9518,39.9492,6.5196,555.2048,60.867,751.3542,6.9676,0,1.8037,157.4327,2.3324,0,0,1932.8721,28.6167,87.3198,4.3813,0,1.5904,339039.875,363.9745,13.7751,3.3883,139.1814,1.0861,0,0,10.1102,2.1411,1401.0237,31.973,0,2.0356,33.8581,7.8814,0,12.7253,30.8824,1.3702,724.2925,11.0796,254.1733,2.1321
119,Mining,211.51,29.46,29.78,29.11,118,"Thu Nov 4, 2021 - 17:19:54",User,2,ppm,Mining,,,,,,sdar-M2_4,13.4532,1.6286,77594.1797,519.9584,31.0403,6.5182,0,6.3696,906.7241,33.2754,508620.6875,1676.9719,0,3.177,4330.5562,92.5375,0,3.3606,0,23.3506,0,47.7209,89.579,5.5935,221.0349,7.4884,14684.1836,103.505,0,0,0,3.3884,41602.75,228.5268,4462.979,693.7303,816.2373,37.0486,0,1.6365,18.1331,0.9469,40.6036,6.4358,585.4299,60.8939,752.7678,6.9107,0,1.8967,159.0983,2.3229,0,0,1885.1176,28.273,87.1353,4.6387,0,1.5718,340482.375,361.4088,15.2209,3.5924,140.3279,1.0802,0,0,9.008,2.1324,1403.4036,31.9655,0,2.0286,35.9957,7.8533,0,18.16,32.342,1.3667,723.4004,10.9729,256.4682,2.1206
120,Mining,210.36,29.29,29.81,29.2,115.98,"Thu Nov 4, 2021 - 17:39:52",User,2,ppm,Mining,,,,,,sdar-M2_6,14.4258,1.5399,76960.4609,520.5264,33.7211,6.4998,0,6.335,919.3158,31.2625,510596.0938,1671.6908,0,3.1902,4303.7866,94.3441,0,3.1303,0,23.3523,0,47.6039,83.8773,5.6578,221.609,7.4895,14674.3027,103.4673,0,0,0,3.3955,42040.793,234.2374,4586.104,699.521,845.5844,37.4906,0,1.6333,17.6167,0.9438,39.9186,6.395,605.8182,61.2486,745.2996,6.8734,0,1.799,157.7339,2.3124,0,0,1907.5034,28.3399,87.6212,4.3499,0,1.5301,338548.5938,363.0125,16.3441,3.3729,139.2573,1.076,0,0,8.1318,2.1237,1401.9249,32.5191,0,2.0224,37.5155,8.0181,0,12.5565,33.7252,1.3687,717.2495,10.9246,255.6932,2.1161
121,Mining,210.98,29.96,28.89,29,116.2,"Thu Nov 4, 2021 - 17:43:46",User,2,ppm,Mining,,,,,,sdar-M2_7,14.3664,1.5719,77397.4062,518.4139,31.676,6.4804,0,6.225,905.8767,31.8639,511522.75,1657.6268,0,3.1965,4284.2163,92.6605,0,3.1858,0,23.4435,0,46.8287,87.4201,5.5889,219.3486,7.4366,14550.2744,102.7384,0,0,0,3.3742,41686.3203,230.1641,4054.0383,685.9857,812.3901,36.7282,0,1.6323,17.3781,0.9367,43.1407,6.3544,606.4301,61.2296,749.0681,6.8647,0,1.8029,161.4606,2.3249,0,0,1902.2841,28.3473,85.6779,4.4339,0,1.5127,338243.6875,360.8671,12.29,3.4278,139.7993,1.074,0,0,7.31,2.1183,1410.587,31.6228,0,1.9935,38.0624,7.8506,0,12.9554,31.7183,1.3597,728.9694,10.9642,256.1527,2.11
122,Mining,211.05,28.78,29.08,29.8,117.09,"Thu Nov 4, 2021 - 17:48:17",User,2,ppm,Mining,,,,,,sdar-M2_8,14.951,1.5731,77422.3438,523.522,31.5742,6.625,0,6.5917,916.9197,31.7771,507690.0625,1706.0203,0,3.1693,4348.7524,96.4582,0,3.1995,0,23.3751,0,48.3519,83.7413,5.787,217.7158,7.5668,14737.5752,105.2667,0,0,0,3.5297,41927.4531,238.3394,4779.3135,704.0742,842.65,38.0449,0,1.67,18.629,0.9641,45.3864,6.6056,635.0859,61.1177,753.0413,7.0209,0,1.8297,156.8875,2.346,0,0,1893.3141,28.4202,88.6683,4.4302,0,1.6142,340799.875,365.2102,15.279,3.4277,140.8226,1.0992,0,0,9.8829,2.154,1376.556,33.1823,0,2.0699,38.3147,8.1758,0,14.9927,30.3869,1.3768,729.5203,11.1881,255.282,2.1507
123,Mining,211.03,29.14,28.97,28.77,117.62,"Thu Nov 4, 2021 - 17:52:08",User,2,ppm,Mining,,,,,,sdar-M2_9,14.5445,1.5902,77738.9844,521.137,37.367,6.9286,0,6.5172,903.2208,32.1686,508786.4688,1762.2208,0,3.2677,4309.9268,93.3755,0,3.254,0,23.2706,0,50.3272,83.3097,5.5997,213.4936,7.8524,14618.8389,109.8206,0,0,0,5.6355,41655.8984,231.2789,5528.7178,712.5814,808.7971,39.2524,0,2.0337,18.0834,1.0046,44.0092,6.8435,597.3406,60.6268,744.1762,7.3053,0,1.862,160.6022,2.4734,0,0,1919.8354,28.288,85.0858,4.4773,0,1.6273,339133.5312,363.2616,11.989,3.4614,137.3105,1.1371,0,0,10.4911,2.2392,1393.5621,31.8786,0,2.1244,39.5409,7.9135,0,12.8442,31.5197,1.4476,719.1242,11.6258,254.3482,2.2448
22,Mining,211.34,29.17,29.7,29.84,115.64,"Wed Nov 17, 2021 - 16:24:36",User,2,ppm,,,,SDAR_M2_1,Mining,,,11.5284,1.5064,75280.8047,515.4677,33.2166,6.5436,0,6.4047,922.916,31.3911,515066.3125,1656.1626,0,3.1637,4387.1543,95.3511,0,3.168,0,24.4475,0,47.4955,107.4012,5.8981,218.4094,7.4374,14637.1963,103.1561,0,0,0,3.4464,41803.832,235.8695,4551.731,699.3555,857.0575,37.5709,0,1.6095,16.6458,0.9315,44.3252,6.4886,592.8074,60.5071,760.4521,6.9245,0,1.8139,160.8851,2.3295,0,0,1938.3253,28.4771,87.6954,4.3674,0,1.5108,335941.4062,362.6619,11.5423,3.3612,140.4144,1.078,0,0,7.5079,2.1154,1409.9497,32.4733,0,2.0324,34.7557,8.0142,0,12.527,28.1215,1.347,725.519,10.9583,222.1261,1.9964
43,Mining,210.32,29.69,29.75,28.7,116.8,"Thu Nov 18, 2021 - 15:05:41",User,2,ppm,,,,SDAR_M2_1,Mining,,,11.5014,1.5706,75864.8984,514.9999,35.9747,6.5919,0,6.5132,915.5021,32.6989,514507.9688,1664.1573,0,3.1066,4437.4014,92.8265,0,3.3054,0,23.5231,0,47.814,78.5187,5.5147,222.2229,7.5285,14673.6953,103.8588,0,0,0,3.3843,42763.5664,231.9133,4809.2202,701.0999,813.6429,37.0769,0,1.8698,17.8769,0.9503,41.9502,6.4724,593.3241,59.448,759.2148,6.962,0,1.8378,158.5524,2.3222,0,0,1968.7079,28.4585,81.9645,4.5257,0,1.547,334594.1562,359.9948,18.6519,3.5392,139.0815,1.0797,0,0,11.3948,2.1365,1434.9198,31.8656,0,1.9957,35.0483,7.86,0,12.609,34.6045,1.383,730.2022,11.054,246.1572,2.0934
23,Mining,210.82,29.12,29.58,29.07,116.62,"Wed Nov 17, 2021 - 16:28:47",User,2,ppm,,,,SDAR_M2_2,Mining,,,10.8108,1.5282,76545.2344,520.4418,30.2048,6.7316,0,6.4796,901.6432,31.9469,510495.0625,1697.2664,0,3.2426,4412.6626,94.0478,0,3.2049,0,24.4577,0,48.5236,106.0548,5.7608,226.4814,7.7328,14677.8311,105.7931,0,0,0,3.5462,42419.5781,232.439,4224.772,694.554,851.5112,38.5284,0,1.8118,17.7568,0.9611,47.0547,6.6747,575.2224,60.4752,770.6708,7.1437,0,1.8154,159.2772,2.3713,0,0,1949.6514,28.6125,87.3203,4.4579,0,1.5625,338932.3125,363.861,11.631,3.435,141.6833,1.1094,0,0,8.8088,2.1853,1394.13,31.6674,0,2.0389,37.4283,7.8523,0,16.8972,28.3316,1.3826,715.7017,11.1665,221.046,2.0435
44,Mining,210.92,29.34,29.52,29.6,115.45,"Thu Nov 18, 2021 - 15:10:02",User,2,ppm,,,,SDAR_M2_2,Mining,,,11.5973,1.5376,76892.5625,522.2023,33.9662,6.546,0,6.3955,915.5726,31.9928,511520.4688,1670.7247,0,3.1423,4369.3511,92.9006,0,3.2163,0,23.7235,0,47.6559,81.671,5.541,237.5796,7.712,14681.5801,103.7104,0,0,0,3.3755,42583.8906,231.4939,4278.6182,697.245,797.2266,36.7667,0,1.6186,16.9402,0.94,40.5226,6.4099,550.6544,60.1164,752.5204,6.9242,0,1.8384,160.6223,2.3324,0,0,2002.3723,28.8902,85.6963,4.4466,0,1.5485,337307.5938,362.7881,14.2931,3.4462,142.5413,1.0903,0,0,11.3033,2.1439,1454.1986,31.7157,0,1.9971,37.6293,7.8783,0,12.5758,32.3265,1.3709,738.7614,11.0974,247.873,2.0982
24,Mining,211.36,29.75,29.16,28.95,115.76,"Wed Nov 17, 2021 - 16:59:21",User,2,ppm,,,,SDAR_M2_3,Mining,,,11.2434,1.535,76069.4922,517.8874,37.3767,6.4681,0,6.1917,921.1099,32.0595,511563.3438,1655.936,0,3.0811,4522.2622,92.9538,0,3.4027,0,24.3268,0,46.9023,102.7686,5.7035,227.0049,7.4654,14630.6924,101.9567,0,0,0,4.0283,42344.2383,229.9799,4902.4307,705.4272,834.0075,36.8435,0,1.5861,16.1247,0.9179,54.0604,6.6051,590.7361,59.9763,754.4308,6.8217,0,1.8211,158.8446,2.2852,0,0,1956.4779,28.5047,89.8025,4.4722,0,1.5086,337617.7188,360.6052,18.6602,3.465,141.4855,1.0695,0,0,8.6602,2.0814,1402.2379,31.653,0,1.9754,41.9772,7.8822,0,12.0465,30.4531,1.3381,732.8232,10.8796,219.5835,1.9656
25,Mining,210.97,29.38,28.92,28.79,117.23,"Wed Nov 17, 2021 - 17:06:15",User,2,ppm,,,,SDAR_M2_4,Mining,,,10.7343,1.5417,76262.1406,516.5096,33.0268,6.6006,0,6.3471,884.669,32.1679,512171.25,1686.3448,0,3.0983,4359.1626,94.1865,0,3.2337,0,24.2448,0,47.9683,101.3932,5.8115,225.9953,7.6322,14505.8369,104.1698,0,0,0,3.4261,42099.6719,234.5811,5289.3721,709.111,836.2046,37.8167,0,1.6213,17.1511,0.9489,40.4407,6.4877,578.5125,60.2515,753.151,6.9849,0,1.8342,158.9503,2.3513,0,0,1957.5164,28.349,87.0081,4.4994,0,1.4929,337067.3125,361.79,11.4719,3.4663,138.1528,1.0842,0,0,10.2676,2.1295,1389.0483,32.4673,0,2.5986,37.0901,8.0041,0,12.6887,29.2122,1.3656,726.6515,11.113,218.5984,2.0095
45,Mining,210.81,29.27,29.97,29.33,114.74,"Thu Nov 18, 2021 - 15:17:26",User,2,ppm,,,,SDAR_M2_4,Mining,,,13.5215,1.552,77475.5078,526.3536,38.0912,6.6548,0,6.4266,935.1291,31.8375,509247.4375,1708.3154,0,3.1797,4401.9517,93.3455,0,3.1918,0,23.5773,0,48.475,77.0787,5.5225,227.1431,7.6809,14708.375,105.1132,0,0,0,3.4545,42717.8867,232.2657,5481.5996,720.363,831.531,37.8496,0,1.6537,17.4092,0.9587,48.4283,6.7019,558.9626,60.2683,753.4186,7.0156,0,1.8502,158.9933,2.3594,0,0,1976.8779,28.7353,89.9841,4.4314,0,1.5739,337618.75,363.6499,14.4365,3.4182,140.1069,1.0956,0,0,9.4401,2.1518,1415.0034,32.0265,0,2.21,31.2188,7.8322,0,12.6921,34.1396,1.3953,731.4345,11.1868,246.1874,2.1168
26,Mining,210.93,29.61,29.29,29.27,117.02,"Wed Nov 17, 2021 - 17:10:27",User,2,ppm,,,,SDAR_M2_5,Mining,,,12.1354,1.5814,76175.5391,516.4025,32.601,6.7585,0,6.6243,902.4229,32.6631,512107.5312,1706.1322,0,3.1369,4439.4058,93.2651,0,3.3138,0,24.2125,0,48.7721,102.8933,5.7021,226.3101,7.7882,14534.8242,106.2616,0,0,0,3.4605,42327.8633,231.4397,5080.4863,705.7496,817.4674,38.2174,0,2.6326,16.9742,0.9649,46.4559,6.7133,600.1694,60.2876,760.775,7.1575,0,1.8978,159.5567,2.3948,0,0,1916.0502,28.2356,86.131,4.5521,0,1.5647,337054.5938,361.681,9.3492,3.4975,140.4919,1.1139,0,0,11.6598,2.1812,1420.3156,31.508,0,2.0762,39.3388,7.853,0,12.7172,29.1314,1.3949,730.3596,11.3538,219.0603,2.0527
46,Mining,210.02,29.73,28.58,29.55,114.99,"Thu Nov 18, 2021 - 15:21:14",User,2,ppm,,,,SDAR_M2_5,Mining,,,11.6431,1.5355,77394.0781,524.3705,32.5581,6.5355,0,6.2192,916.9312,31.9449,509170.9062,1681.6002,0,3.0712,4339.2827,93.6969,0,3.2068,0,23.5311,0,47.8186,77.9916,5.5626,220.4421,7.4675,14753.1416,103.5619,0,0,0,3.5106,42651.6523,232.8366,4977.8218,709.7924,805.6282,36.7566,0,1.6302,16.7672,0.9389,38.4825,6.3967,592.0707,60.8355,757.8659,6.922,0,1.8236,159.1776,2.321,0,0,1966.4797,28.7597,86.439,4.4426,0,1.5394,338424.875,363.6162,11.4963,3.4279,140.0813,1.078,0,0,10.5006,2.1114,1400.2318,32.1941,0,2.0434,34.4918,7.899,0,17.6584,34.1517,1.3744,728.3696,10.9894,246.4661,2.0842
620,ucsb mining,211.07,0,0,0,0,"Sun Mar 6, 2022 - 12:20:57",User,2,ppm,Mining,,,SdAR_M2,,,,12.1584,1.5596,72058.25,505.609,33.6764,6.6461,0,6.3483,950.9823,32.4834,525392.0625,1627.4418,0,3.2523,4813.5518,98.996,0,3.229,0,25.6396,0,48.6918,102.2733,5.8721,226.9918,7.6201,15078.0488,105.3104,0,0,0,3.4009,42406.793,238.2487,3637.9277,681.4324,856.8763,37.9611,0,1.648,17.9714,0.9523,41.8984,6.5411,542.4738,58.059,769.889,7.0337,0,1.8638,162.5353,2.3632,0,0,1910.3802,28.3132,88.1115,4.5001,0,1.5139,328156.7812,361.2373,13.8335,3.4813,142.1857,1.0951,0,0,8.818,2.1733,1523.8307,32.4192,0,2.0583,46.3721,8.2285,0,12.3106,28.5239,1.3687,722.6289,11.0431,254.2004,2.1305
634,ucsb mining,211.13,0,0,0,0,"Sun Mar 6, 2022 - 13:46:09",User,2,ppm,Mining,,,SdAR_M2,,,,9.3955,1.5296,69947.0703,500.4973,35.2708,7.0242,0,6.4076,937.933,32.5975,534674,1681.6082,0,3.4247,5617.4941,100.9883,0,3.2494,918.2027,21.9475,0,51.0317,95.3519,5.6628,229.1604,8.0927,15052.3584,111.2608,0,0,0,3.6217,41461.4219,230.0253,4672.2476,705.4269,824.8918,39.6674,0,1.7475,16.7103,1,46.8792,6.955,700.0646,62.7204,767.0384,7.4249,0,1.872,163.2841,2.501,0,0,2626.5449,31.2821,91.1215,4.5399,0,1.5703,318492.5625,358.9097,14.6991,3.4998,143.4775,1.1626,0,0,11.1038,2.3137,1407.958,31.9059,0,2.1624,38.5991,7.9017,0,13.3996,30.2061,1.4557,722.8076,11.6792,252.2068,2.2473
600,ucsb mining,211.64,0,0,0,0,"Sun Mar 6, 2022 - 10:46:44",User,2,ppm,Mining,,,SdAR_M2_A,,,,12.3512,1.5629,68279.4219,494.6432,33.3159,6.6963,0,6.3343,964.6183,32.5639,535933.0625,1613.0829,0,3.1395,4937.1836,96.4464,0,3.2421,697.2529,20.9383,0,48.9348,92.0597,5.6737,220.3697,7.5881,14946.7168,105.6359,0,0,0,3.3351,42932.7695,234.2673,3980.6978,692.026,817.9826,37.6011,0,1.6635,16.9333,0.9568,37.0747,6.5065,509.5729,58.7983,771.8271,7.0907,0,1.8498,161.0492,2.3756,0,0,2037.0734,28.4843,92.3823,4.5228,0,1.5412,319823.2188,357.4341,18.8153,3.5061,144.3985,1.1103,0,0,11.2897,2.1667,1482.0925,32.2127,0,3.0341,35.7453,7.9763,0,12.6854,30.5423,1.3873,723.6652,11.1275,256.4261,2.1547
603,ucsb mining,210.96,0,0,0,0,"Sun Mar 6, 2022 - 10:59:55",User,2,ppm,Mining,,,SdAR_M2_B,,,,9.3892,1.5265,72060.9453,506.9223,35.1874,6.7794,0,6.6784,969.94,32.6925,525471.8125,1651.2225,0,3.0859,4919.6392,93.9428,0,3.271,0,24.7996,0,49.2386,103.2959,5.7331,218.3813,7.6488,15227.5693,107.6969,0,0,0,3.4262,43774.4805,233.3806,4044.0059,692.0087,844.8469,38.5069,0,2.4245,16.9866,0.9651,43.5056,6.5853,421.5587,56.0734,770.8569,7.1673,0,1.8601,160.2013,2.3866,0,0,1804.9813,27.4912,85.6963,4.5041,0,1.5665,326289.5625,359.9307,21.3188,3.5235,143.5461,1.1202,0,0,9.3163,2.1421,1503.8536,32.1542,0,2.0579,43.4137,8.0413,0,12.6531,32.1429,1.408,739.8044,11.3652,233.7343,2.0979
