Reading No,Reading Type,Duration,Main,Low,High,Light,Time,User,Sigma Value,Units,Heat,Lot,Note,Sample Depth,Mode,Ag,Ag 2-Sigma,Al,Al 2-Sigma,As,As 2-Sigma,Au,Au 2-Sigma,Ba,Ba 2-Sigma,Bal,Bal 2-Sigma,Bi,Bi 2-Sigma,Ca,Ca 2-Sigma,Cd,Cd 2-Sigma,Cl,Cl 2-Sigma,Co,Co 2-Sigma,Cr,Cr 2-Sigma,Cu,Cu 2-Sigma,Fe,Fe 2-Sigma,Hf,Hf 2-Sigma,Hg,Hg 2-Sigma,K,K 2-Sigma,Mg,Mg 2-Sigma,Mn,Mn 2-Sigma,Mo,Mo 2-Sigma,Nb,Nb 2-Sigma,Ni,Ni 2-Sigma,P,P 2-Sigma,Pb,Pb 2-Sigma,Pd,Pd 2-Sigma,Rb,Rb 2-Sigma,Re,Re 2-Sigma,S,S 2-Sigma,Sb,Sb 2-Sigma,Se,Se 2-Sigma,Si,Si 2-Sigma,Sn,Sn 2-Sigma,Sr,Sr 2-Sigma,Ta,Ta 2-Sigma,Th,Th 2-Sigma,Ti,Ti 2-Sigma,U,U 2-Sigma,V,V 2-Sigma,W,W 2-Sigma,Y,Y 2-Sigma,Zn,Zn 2-Sigma,Zr,Zr 2-Sigma
440,ucsb mining,210.27,0,29.3,28.64,29.94,"Wed Jan 11, 2023 - 17:16:09",User,2,ppm,,,,SdAR_L2,Mining,2.3856,1.4172,75508.1719,543.8605,4.5046,3.2012,0,4.923,660.2649,34.3593,515994.125,3156.6926,0,2.2219,5616.7446,103.0737,0,3.2098,0,25.0249,0,74.0525,84.0798,5.8434,54.0785,4.6717,19328.332,117.5972,0,0,0,3.5043,36545.6875,217.7587,5611.8125,846.7405,562.159,35.5172,5.9738,1.3092,58.7391,1.1977,18.8996,5.9557,500.7283,64.9623,192.5468,3.5986,0,1.7868,125.9299,1.8977,0,0,782.6238,22.5903,9.1889,4.1105,0,1.3694,334332.5938,388.786,14.1744,3.45,141.7083,1.1967,0,0,18.2867,1.5496,2922.7144,38.3299,3.0009,1.7158,53.2554,9.8254,0,9.8372,54.7779,1.3232,197.8254,6.4328,594.7335,3.1111
443,ucsb mining,210.12,0,29.45,29.89,29.6,"Wed Jan 11, 2023 - 17:28:07",User,2,ppm,,,,SdAR_L2,Mining,1.6736,1.4288,73969.2422,545.9023,4.7649,3.2986,0,5.2312,659.4379,34.8633,519300.8438,3223.1204,0,3.9713,5619.8506,101.7786,0,3.2201,0,25.2678,0,57.0818,85.6196,5.7933,56.8138,4.858,19545.0996,120.8392,0,0,0,4.0958,36419.6289,214.2749,5520.9639,855.3358,577.2902,36.7736,6.2016,1.3526,58.8426,1.232,20.2845,6.0904,510.6,66.6885,194.3827,3.7038,0,1.8347,127.2085,1.9614,0,0,741.214,22.6353,5.3861,4.1528,0,1.5986,332500.2812,389.6065,12.3006,3.4957,144.8816,1.2394,0,0,17.3603,1.6149,2978.4185,37.7912,4.5081,1.8081,57.4645,9.7546,0,0,55.6859,1.365,198.6485,6.5838,605.128,3.2143
446,ucsb mining,211.55,0,29.09,29.98,29.76,"Wed Jan 11, 2023 - 17:40:14",User,2,ppm,,,,SdAR_L2,Mining,0,2.8982,77173.7969,557.1352,6.1691,3.2295,0,4.7992,678.8174,34.7432,509227.2812,3246.6472,0,2.1831,5556.0542,100.6073,0,3.1817,0,25.1338,0,55.8138,82.2905,5.6874,53.5532,4.6794,19606.0332,118.4937,0,0,0,4.9046,36428.4336,212.2632,6651.522,874.8154,582.8794,36.002,5.644,1.3255,60.1567,1.2137,17.9655,5.8798,542.6051,66.3631,192.4871,3.6095,0,1.8287,127.6136,1.9191,0,0,720.4893,22.3921,9.0175,4.1392,0,1.3162,338198.4062,389.6457,15.9668,3.488,143.654,1.2086,0,0,20.0396,1.5635,2965.4226,37.1253,3.9246,1.755,63.3859,9.6656,0,11.3248,57.3146,1.3458,192.8564,6.3998,616.1921,3.1747
449,ucsb mining,211.3,0,29.15,28.78,29.72,"Wed Jan 11, 2023 - 17:52:08",User,2,ppm,,,,SdAR_L2,Mining,2.1795,1.4123,79806.8594,552.1215,6.5057,3.2313,0,4.9446,663.8804,34.3653,505420.2188,3250.1284,0,2.5093,5375.853,102.2881,0,3.1474,0,25.1101,0,63.1844,77.6384,5.7823,53.3088,4.7135,19396.1172,119.1705,0,0,0,4.1419,35990.1445,215.7756,4550.25,818.7141,583.2752,36.4408,5.8685,1.3352,58.0287,1.2107,18.6488,5.9759,586.853,66.63,187.9865,3.6055,0,1.8372,127.3964,1.934,0,0,748.1016,22.4199,12.1273,4.1192,0,1.3284,342308.6562,388.1961,12.5099,3.4376,140.2721,1.2061,0,0,19.7577,1.5925,2918.0762,38.1748,3.6208,1.7533,56.8964,9.8192,0,0,56.2677,1.3501,200.6134,6.5209,612.0629,3.1918
379,ucsb mining,210.7,0,29.72,29.84,28.59,"Fri Dec 9, 2022 - 16:47:07",User,2,ppm,,,,SdAR_L2,Mining,0,2.4319,72581.9609,543.078,0,5.6914,0,4.7951,671.4691,35.5257,523965.8125,3090.365,2.1601,1.5399,5295.9229,103.4869,0,3.2736,0,25.9008,0,79.8972,81.2535,5.9319,52.7776,4.601,19661.252,116.6692,0,0,0,3.1544,35503.0898,217.1147,5522.1997,856.6131,588.5058,35.5333,4.8611,1.3088,60.4982,1.1996,21.3923,5.9948,532.903,65.7616,195.924,3.5787,0,1.8883,126.7952,1.8911,0,0,671.2393,22.195,7.8761,4.2331,0,1.3046,330501.4375,391.1483,14.2273,3.5628,144.3383,1.1914,0,0,18.6751,1.649,2840.0342,39.583,5.9732,1.7734,42.1065,9.8859,14.146,6.8798,57.7072,1.3273,187.6948,6.2419,625.803,3.1451
382,ucsb mining,210.67,0,29.75,29.4,29.47,"Fri Dec 9, 2022 - 16:59:13",User,2,ppm,,,,SdAR_L2,Mining,0,2.0903,75783.4531,553.5927,7.6818,3.2432,0,5.1675,649.6437,34.3713,515242.6562,3232.6262,0,2.2606,5721.5815,102.4744,0,3.1835,0,26.3999,0,73.2144,83.6039,5.7728,60.0244,4.8711,19945.4824,120.8868,0,0,0,2.7974,35887.8047,212.7404,6723.0181,878.7986,582.1893,36.4905,4.0868,1.3246,61.2258,1.2337,12.7699,5.9012,633.3472,68.4258,186.2628,3.6031,0,1.8109,125.5554,1.9305,0,0,657.5326,22.0344,8.5463,4.1181,0,1.355,333675.875,390.9843,9.2702,3.4376,140.2082,1.2104,0,0,19.3173,1.5842,2862.3,37.4916,3.9171,1.7632,67.5733,9.7476,0,0,55.3045,1.3465,190.643,6.4281,599.104,3.1732
385,ucsb mining,211.28,0,29.8,28.9,29.93,"Fri Dec 9, 2022 - 17:11:32",User,2,ppm,,,,SdAR_L2,Mining,0,2.704,76775.125,551.9738,5.9578,3.2745,0,5.1788,659.0464,35.67,512633.2812,3285.5315,0,3.2182,5558.3208,103.5595,0,3.2997,0,25.8971,0,57.4824,84.1246,5.8407,60.2957,4.9675,20086.666,122.963,0,0,0,3.3591,35909.0352,214.8499,6013.8721,858.9703,592.6586,37.3112,5.289,1.3676,60.7804,1.2518,22.4777,6.0441,637.0478,69.3417,186.5688,3.6602,0,1.8708,127.792,1.9808,0,0,727.3176,22.5538,6.3551,4.2555,0,1.4072,335892.8438,390.4329,6.8079,3.5522,140.7609,1.2312,0,0,17.6602,1.6079,2854.0212,38.6185,5.2554,1.8336,45.8481,9.7247,12.6511,7.1694,54.9406,1.369,193.6727,6.5989,623.5552,3.281
388,ucsb mining,210.23,0,29.85,29.49,29.28,"Fri Dec 9, 2022 - 17:23:39",User,2,ppm,,,,SdAR_L2,Mining,0,2.1548,75823.2031,552.8658,4.4932,3.2746,0,4.99,653.694,35.4377,514990.1875,3279.1531,0,2.2551,5357.3022,101.3999,0,3.2444,0,26.4619,0,57.7138,86.873,5.8139,56.4285,4.8847,20002.5137,122.915,0,0,0,3.99,35280.3438,211.4084,6718.2578,876.2168,568.5403,36.7592,5.2554,1.3525,61.4167,1.2588,20.2189,6.0599,641.9134,69.0866,188.3753,3.6799,0,1.8671,124.984,1.9697,0,0,680.3983,22.3306,10.3371,4.2486,0,1.3455,334876.2812,391.0976,13.8154,3.5617,139.9848,1.2294,0,0,20.1471,1.6103,2764.386,38.0237,6.8002,1.8716,55.9521,9.6566,10.6016,7.0931,55.3303,1.3688,190.0504,6.5579,591.8794,3.207
407,ucsb mining,211.64,0,29.16,29.39,29.37,"Fri Dec 9, 2022 - 18:40:56",User,2,ppm,,,,SdAR_L2,Mining,0,2.9607,77548.375,554.9167,5.2652,3.2371,0,5.2035,658.1514,35.3762,512570.3125,3253.7571,0,3.5674,5238.9678,105.3777,0,3.2938,0,26.5125,0,56.9805,90.0711,6.0938,55.0475,4.7785,20027.7715,121.0281,0,0,0,3.3581,34927.9102,218.8688,6338.2334,862.5453,584.0025,36.5464,4.5034,1.3414,61.4021,1.2378,21.7286,6.0175,672.1497,68.9226,188.8026,3.6279,0,1.8672,127.041,1.9435,0,0,713.5245,22.5255,8.7598,4.2316,0,1.372,336247.7188,390.7682,14.7198,3.5585,140.941,1.2141,0,0,18.421,1.6021,2799.5811,39.8718,4.2598,1.7795,56.4867,10.1102,0,0,57.4471,1.3636,195.7102,6.4933,622.7333,3.2321
250,ucsb mining,211.18,0,29.24,28.96,29.99,"Tue Dec 6, 2022 - 18:27:40",User,2,ppm,,,,SdAR_L2,Mining,0,3.1163,77110.6641,544.5563,5.3891,3.183,0,5.0321,668.7407,34.3538,512193,3156.4219,0,2.2159,5333.8706,101.3007,0,3.1727,0,24.9459,0,55.5143,85.9278,5.8633,52.8662,4.6357,19761.8984,118.1231,0,0,2.1779,1.9177,36743.0078,217.1137,5437.7305,837.0113,557.6523,35.2908,7.1696,1.3202,62.1099,1.2133,24.0385,5.9398,440.1922,63.9297,190.0993,3.5677,0,1.7872,127.4349,1.9047,0,0,636.0637,21.5435,7.2106,4.0886,0,2.2634,336577.5938,385.5094,17.3271,3.4599,142.3457,1.1953,0,0,18.8725,1.5512,2879.5251,38.2797,3.633,1.7369,57.0625,9.815,0,0,53.957,1.3159,193.5551,6.3345,608.8837,3.1353
253,ucsb mining,211.31,0,29.97,29.36,28.6,"Tue Dec 6, 2022 - 18:39:55",User,2,ppm,,,,SdAR_L2,Mining,2.7438,1.4528,79279.2031,553.836,4.7593,3.1744,0,4.724,668.7698,35.1799,506055.75,3210.8945,0,2.1111,5144.9883,98.8843,0,3.2695,0,25.0479,0,77.3344,79.1929,5.7064,56.0351,4.6788,19673.7109,117.5277,0,0,0,3.1684,36043.4688,211.3752,6525.9492,857.5119,562.9075,35.2137,5.6552,1.3043,59.2463,1.1938,17.8921,5.9161,487.8399,64.3586,191.9816,3.5662,0,1.8432,126.5527,1.8976,0,0,626.304,21.5673,11.3562,4.2088,0,1.3538,340486.9688,387.8131,13.3626,3.5192,139.8414,1.1804,0,0,18.8487,1.5173,2798.7271,37.8928,5.838,1.7683,52.0881,9.5819,14.3058,6.8858,53.7385,1.3082,190.2985,6.2993,601.6409,3.105
256,ucsb mining,211.14,0,29.09,29.22,29.75,"Tue Dec 6, 2022 - 18:52:04",User,2,ppm,,,,SdAR_L2,Mining,0,3.1353,78237.2734,558.1475,5.8097,3.1533,0,4.6824,660.0839,34.8337,505606.8125,3199.6682,0,2.566,5241.6255,101.4086,0,3.1941,0,25.1443,0,55.3333,82.8775,5.848,58.3541,4.6903,19935.5879,117.1105,0,0,0,3.2308,35980.5742,215.7857,6525.5903,867.7095,579.9824,35.3665,4.3238,1.296,61.5387,1.1989,11.5767,5.6671,565.3852,66.2606,190.4,3.5294,0,1.8103,126.6544,1.8828,0,0,643.5568,22.0255,8.6512,4.1644,0,1.3472,341465.6875,389.983,12.5063,3.494,140.5939,1.1749,0,0,19.0469,1.5454,2894.5532,38.7461,5.2351,1.7459,51.9451,9.8415,18.5062,6.9293,55.2743,1.3082,192.8397,6.2895,617.185,3.1196
259,ucsb mining,210.39,0,28.77,29.37,28.98,"Tue Dec 6, 2022 - 19:03:56",User,2,ppm,,,,SdAR_L2,Mining,0,2.7385,79333.9375,561.3584,7.9116,3.304,0,4.998,655.4359,34.7341,504033.3125,3330.7415,0,2.2222,4914.8618,99.7681,0,3.194,0,25.7275,0,56.8697,81.0342,5.7486,54.4424,4.7928,19645.2051,120.9676,0,0,0,3.9289,35941.5703,213.4391,6618.5073,868.5038,584.1935,36.8049,4.9718,1.3462,60.8451,1.2423,22.5909,6.0584,565.6302,66.1415,190.9105,3.6717,0,1.8526,126.6554,1.9637,0,0,667.7465,22.1761,5.2298,4.1367,0,2.1877,342633.0625,391.3263,12.5717,3.4874,141.2287,1.2229,0,0,20.4203,1.5962,2767.4565,37.9044,7.1041,1.8616,43.5476,9.5221,0,0,53.6107,1.3488,199.4456,6.5763,606.5489,3.2139
275,ucsb mining,211.18,0,29.11,29.49,29.88,"Tue Dec 6, 2022 - 20:11:28",User,2,ppm,,,,SdAR_L2,Mining,3.0717,1.433,79745.2266,557.9018,4.1729,3.2349,0,5.1228,650.7465,34.4446,507049.875,3275.7942,0,3.588,5038.437,98.9873,0,3.1611,0,25.909,0,59.7047,79.7216,5.6512,56.0172,4.7687,19593.875,119.5488,0,0,0,4.4014,35632.9648,209.623,6930.0103,867.0082,545.9842,35.5615,5.3337,1.3154,62.97,1.2375,22.5388,6.0623,672.2534,67.9403,192.3328,3.6398,0,1.7823,123.6651,1.9171,0,0,671.0969,22.2713,10.2971,4.1305,0,1.4151,339240.75,387.7342,16.1395,3.4739,139.2851,1.201,0,0,19.2656,1.6044,2624.012,37.0941,5.9144,1.8057,41.2955,9.2545,0,0,53.4502,1.3276,189.5479,6.3797,579.7512,3.1113
213,ucsb mining,210.4,0,29.38,29.06,29.88,"Tue Nov 29, 2022 - 16:54:51",User,2,ppm,,,,SdAR_L2,Mining,0,3.4261,75404.4062,547.6954,4.9011,3.1672,0,4.7703,661.2647,34.7243,513796.6875,3131.8521,0,2.1339,5488.1626,100.5008,0,3.2076,0,25.1392,0,55.7761,86.4913,5.7544,59.4361,4.7423,20217.9688,118.3266,0,0,0,4.3089,36465.168,213.0004,5168.3604,845.6517,583.5566,35.5423,5.0744,1.3057,60.6494,1.1991,16.9202,5.7942,538.0837,65.6884,191.844,3.5553,0,1.8017,126.5002,1.8865,0,0,567.6714,21.5825,7.9674,4.1465,0,1.3033,336478.4375,388.5742,15.254,3.4948,143.436,1.192,0,0,19.3197,1.5279,2962.3342,37.4246,3.84,1.728,54.478,9.6359,11.7264,6.8103,55.3017,1.3152,188.0234,6.2632,616.7713,3.1342
216,ucsb mining,210.96,0,29.03,29.38,29.83,"Tue Nov 29, 2022 - 17:06:59",User,2,ppm,,,,SdAR_L2,Mining,0,2.1375,77263.0391,557.3137,6.4312,3.189,0,4.7828,669.5347,34.3646,508959.6562,3202.7339,0,2.2118,5313.9146,100.7119,0,3.1737,0,25.5634,0,55.5355,83.9459,5.8033,54.5818,4.6754,19917.0781,118.1921,0,0,0,4.7097,36701.3984,215.8697,6014.3306,864.0856,621.9188,36.4979,4.7226,1.3179,61.7579,1.2144,29.0252,6.0699,506.4612,65.3372,190.3572,3.5603,0,1.8086,125.9451,1.901,0,0,579.2946,21.5789,12.032,4.1204,0,1.3198,338806.5625,391.1033,11.229,3.4328,143.5495,1.1979,0,0,18.7654,1.5468,2960.6121,38.2214,6.2007,1.7957,60.7935,9.8543,0,15.4227,56.4057,1.3272,194.1198,6.362,626.3496,3.1716
219,ucsb mining,211.84,0,29.97,28.84,29.99,"Tue Nov 29, 2022 - 17:19:08",User,2,ppm,,,,SdAR_L2,Mining,2.4252,1.4363,77125.9297,551.1143,5.3934,3.134,0,4.8502,675.5985,34.9502,511392.7188,3158.6125,0,2.0898,5303.3931,101.6208,0,3.2259,0,25.5685,0,55.0202,87.2558,5.8865,60.5619,4.7669,19913.1465,117.665,0,0,1.9068,1.8898,35873.6406,215.5544,5971.6348,854.4784,590.7321,35.8093,6.1175,1.3155,59.3894,1.193,25.3144,5.8519,557.455,65.5428,186.5734,3.5102,0,1.8538,123.7667,1.8717,0,0,549.9653,21.2969,15.2663,4.1975,0,1.2686,337550.1875,388.0625,19.1984,3.5191,138.41,1.1722,0,0,20.2809,1.5222,2818.9514,38.623,4.7579,1.7441,48.5411,9.7561,0,0,55.6505,1.3123,191.7513,6.2737,624.0784,3.15
222,ucsb mining,211.43,0,29.49,29.17,29.31,"Tue Nov 29, 2022 - 17:31:10",User,2,ppm,,,,SdAR_L2,Mining,2.6256,1.4372,78634.3516,556.7519,6.1744,3.1242,0,4.8914,668.9365,34.8416,506991.7188,3196.1135,0,3.6465,5056.73,104.4672,0,3.2111,0,25.3383,0,55.1053,80.9099,6.0593,56.2006,4.6428,20070.498,117.1301,0,0,0,3.0319,35625.4453,222.2898,7408.6064,878.3058,560.3911,34.9371,5.467,1.2936,60.6295,1.1904,24.4237,5.8994,592.4349,66.1894,186.8534,3.491,0,1.8072,123.8001,1.8543,0,0,588.6654,21.524,14.3531,4.1869,0,1.3498,339345.0625,389.9024,15.2716,3.4958,140.2917,1.1705,0,0,19.4519,1.5582,2800.4575,40.2427,3.8585,1.7002,50.7941,10.1435,0,15.5264,57.521,1.3128,196.2611,6.3066,611.8163,3.0994
225,ucsb mining,210.83,0,29.07,29.19,29.8,"Tue Nov 29, 2022 - 17:43:11",User,2,ppm,,,,SdAR_L2,Mining,1.9207,1.4247,79381.3828,556.3475,6.2154,3.2274,0,4.8214,657.868,34.6988,506053.9375,3277.0137,0,2.1909,4828.5625,103.1527,0,3.2118,0,25.3873,0,73.7842,74.9986,5.9532,56.9527,4.8178,19820.9648,120.8,0,0,0,3.2909,35936.8477,222.1615,5948.1836,850.3889,577.3527,36.409,6.0141,1.3199,60.1459,1.233,15.9098,6.011,599.7858,65.5685,185.8316,3.6051,0,1.8255,124.977,1.9377,0,0,603.418,21.7361,6.411,4.1357,0,1.3365,341168.1875,392.6523,12.4546,3.4775,140.8305,1.2144,0,0,21.3217,1.5896,2816.7566,39.4721,6.3001,1.824,53.5048,10.0461,20.9966,7.2169,57.485,1.3593,188.6091,6.4427,565.8976,3.0963
156,ucsb mining,210.43,0,29.73,29.35,28.91,"Fri Nov 25, 2022 - 15:37:45",User,2,ppm,,,,SdAR_L2,Mining,0,2.823,73306.7109,537.0144,6.2683,3.2023,0,4.952,657.9056,36.2849,522158.8438,3159.3176,0,2.2394,5109.9722,99.6513,0,3.3465,0,25.7717,0,56.2716,77.0694,5.6755,56.9927,4.8082,19695.4805,119.8975,0,0,0,4.2903,35845.9961,212.0507,5691.4102,847.8129,552.8776,35.8293,6.4866,1.34,58.0722,1.2141,21.8195,5.9853,471.7012,64.6983,184.1888,3.5749,0,1.889,125.474,1.9308,0,0,616.79,21.7455,9.1289,4.3409,0,1.3462,331409.3438,386.6634,16.5609,3.6589,141.3942,1.2116,0,0,19.737,1.5797,2852.2244,37.7202,5.5491,1.8085,46.5773,9.5463,0,17.1465,54.5408,1.3379,195.601,6.502,605.2824,3.178
159,ucsb mining,210.22,0,29.24,29.13,29.49,"Fri Nov 25, 2022 - 15:49:53",User,2,ppm,,,,SdAR_L2,Mining,1.9663,1.4434,76963.9375,553.1964,4.2494,3.1362,0,4.8498,660.4921,35.1302,511687.7812,3130.354,0,2.1533,5190.1143,101.4864,0,3.2229,0,26.1969,0,54.7068,82.1329,5.8827,53.4721,4.56,19844.1367,116.0863,0,0,0,3.5596,36603.4219,218.0824,5426.9189,849.8918,595.3854,35.4081,5.2922,1.2719,60.3177,1.1854,19.1169,5.748,505.0755,64.2522,193.7597,3.5277,0,1.8475,127.7565,1.8799,0,0,642.3182,21.9972,6.1055,4.1858,0,1.2901,337441.7188,388.9286,13.2889,3.526,143.1607,1.1764,0,0,17.7817,1.5061,2832.1145,38.7688,5.8491,1.7528,49.9856,9.8171,0,0,56.25,1.3055,188.6041,6.1612,577.5079,3.0038
162,ucsb mining,211.01,0,30,29.45,29.68,"Fri Nov 25, 2022 - 16:02:00",User,2,ppm,,,,SdAR_L2,Mining,2.9871,1.4205,77744.2422,557.1292,6.8594,3.1947,0,5.0931,657.9833,34.2132,509455.0625,3231.5537,0,2.1502,5086.708,99.8955,0,3.1587,0,26.2478,0,55.8761,78.6238,5.7126,55.0294,4.6979,19613.127,118.4371,0,0,0,3.1979,36235.4141,213.5372,7007.4116,877.3945,586.6165,36.1011,5.2301,1.3002,60.0286,1.2093,15.5175,5.8412,576.7632,66.3065,187.3508,3.5605,0,1.7934,124.4377,1.9026,0,0,638.3997,21.9693,10.6243,4.1015,0,1.386,338046.0312,389.8094,14.6306,3.4397,141.1227,1.1965,0,0,19.1371,1.5362,2752.2854,37.6015,5.7986,1.7861,46.2313,9.4907,9.5805,6.8202,53.611,1.315,187.1298,6.3206,576.03,3.0728
165,ucsb mining,210.7,0,29.81,29.75,29.82,"Fri Nov 25, 2022 - 16:13:52",User,2,ppm,,,,SdAR_L2,Mining,3.0648,1.4374,78568.9531,565.1616,5.7435,3.1466,0,4.7192,658.4741,34.576,507564.0625,3193.3738,0,2.1795,5021.6909,102.5958,0,3.1578,0,26.3503,0,54.8858,87.0323,5.9658,57.4271,4.6734,19954.707,117.0057,0,0,0,3.1531,36179.2344,218.8931,6432.4717,875.9032,624.0713,36.1224,6.2735,1.2924,60.2677,1.1921,20.693,5.7766,573.3613,66.9564,190.3559,3.5211,0,1.8074,125.1272,1.8735,0,0,608.0662,22.0987,8.7712,4.1364,0,1.3021,339187.3125,392.9037,11.3557,3.4636,140.9677,1.1746,0,0,19.0839,1.5308,2971.345,39.2234,6.0326,1.7603,60.3965,10.0783,12.9964,6.8199,56.5395,1.311,191.6208,6.2645,592.5417,3.0576
180,ucsb mining,210.56,0,29.24,28.75,29.66,"Fri Nov 25, 2022 - 17:14:09",User,2,ppm,,,,SdAR_L2,Mining,0,3.2464,78599.375,562.5074,7.0816,3.1755,0,5.0897,687.0831,34.7751,506221.9375,3272.0989,0,2.2297,4815.6113,102.1544,0,3.2203,0,26.4206,0,55.555,83.2969,5.9233,53.0727,4.6679,19539.5547,118.1202,0,0,0,4.4401,35234.2305,216.8981,7700.0601,890.6929,580.7628,35.9586,5.0559,1.3133,59.1996,1.2058,25.1919,6.032,654.139,67.9872,184.3809,3.5364,0,1.8256,127.6422,1.9247,0,0,651.3707,22.1449,11.6342,4.1474,0,1.401,340811.6562,391.9941,17.9094,3.4906,139.0204,1.1876,0,0,20.1055,1.5709,2852.5811,39.1599,6.2779,1.8039,53.9468,9.9446,13.1318,6.9548,54.8114,1.3256,188.4015,6.336,601.5134,3.1322
202,ucsb mining,210.08,0,28.92,29.53,28.66,"Fri Nov 25, 2022 - 18:56:37",User,2,ppm,,,,SdAR_L2,Mining,2.3242,1.4594,77395.25,554.8489,6.6186,3.2967,0,5.1445,659.1999,35.4023,513111.5625,3306.4866,0,2.2852,4949.7905,101.353,0,3.2675,0,26.2728,0,58.3838,83.3047,5.8668,57.6658,4.9494,20070.5938,123.8997,0,0,0,3.9296,35156.6836,213.6829,5985.9653,857.6679,599.1545,37.8175,5.6152,1.373,61.2025,1.2641,23.8078,6.2473,639.2412,67.3788,184.8916,3.6776,0,1.8779,125.7295,1.9817,0,0,602.5383,21.9091,8.2859,4.2283,0,1.4435,336453.4375,391.9822,12.9691,3.5492,143.1834,1.2509,0,0,19.1884,1.6108,2715.0325,38.5031,5.0921,1.8452,63.0999,9.8172,0,15.7115,55.3434,1.3787,191.2941,6.6174,611.9229,3.2796
126,ucsb mining,211.46,29.73,29.84,28.49,115.73,"Tue Nov 22, 2022 - 17:21:31",User,2,ppm,,,,SdAR_L2,Mining,2.1836,1.4564,73259.9922,538.9488,5.9362,3.1081,0,5.0122,661.434,35.3829,522574.8438,3056.7,0,2.1019,5131.5532,102.2622,0,3.2603,0,25.6157,0,60.9649,85.1203,5.8867,57.0819,4.6372,19914.5254,116.2048,0,0,2.1083,1.8892,35805.332,217.179,4822.2979,834.3843,599.2044,35.4783,6.1632,1.2871,59.2971,1.1793,17.3033,5.7698,522.1445,66.8529,187.0842,3.4758,0,1.826,126.5859,1.8675,0,0,575.0961,21.6094,9.4628,4.2342,0,1.3176,331548.2812,387.3796,14.3949,3.5548,144.7458,1.1825,0,0,20.6559,1.5205,2939.9158,38.6389,4.3597,1.7278,54.9239,9.9093,0,0,56.3903,1.304,193.7448,6.2264,597.8131,3.0522
129,ucsb mining,211.49,0,29.03,28.94,29.87,"Tue Nov 22, 2022 - 17:35:54",User,2,ppm,,,,SdAR_L2,Mining,0,2.4862,78364.7578,549.1375,7.6657,3.2543,0,4.9298,654.6901,35.3019,511599.4688,3234.9124,0,2.1968,5363.688,101.1611,0,3.2739,205.6105,19.9208,0,57.1604,85.9179,5.8713,56.243,4.8193,20012.0312,121.5153,0,0,0,3.3324,36714.9688,216.7223,5387.0308,838.4252,598.7112,36.9311,4.684,1.3474,60.9558,1.2404,21.6219,6.03,498.3375,64.0884,186.0222,3.6162,0,1.8477,126.06,1.9421,0,0,674.6906,21.8,6.1509,4.2083,0,1.3001,335336.3125,386.0897,14.191,3.5498,143.1769,1.2277,0,0,21.0886,1.5921,2919.6541,38.4164,3.9598,1.7784,62.6607,9.9024,0,0,58.3937,1.3724,187.6834,6.4161,623.5871,3.2475
