,corrected Ag,corrected Ag 2-Sigma,corrected Al,corrected Al 2-Sigma,corrected As,corrected As 2-Sigma,corrected Au,corrected Au 2-Sigma,corrected Ba,corrected Ba 2-Sigma,corrected Bal,corrected Bal 2-Sigma,corrected Bi,corrected Bi 2-Sigma,corrected Ca,corrected Ca 2-Sigma,corrected Cd,corrected Cd 2-Sigma,corrected Cl,corrected Cl 2-Sigma,corrected Co,corrected Co 2-Sigma,corrected Cr,corrected Cr 2-Sigma,corrected Cu,corrected Cu 2-Sigma,corrected Fe,corrected Fe 2-Sigma,corrected Fe,corrected Fe 2-Sigma,corrected Hf,corrected Hf 2-Sigma,corrected Hg,corrected Hg 2-Sigma,corrected K,corrected K 2-Sigma,corrected Mg,corrected Mg 2-Sigma,corrected Mn,corrected Mn 2-Sigma,corrected Mo,corrected Mo 2-Sigma,corrected Nb,corrected Nb 2-Sigma,corrected Ni,corrected Ni 2-Sigma,corrected P,corrected P 2-Sigma,corrected Pd,corrected Pb 2-Sigma,corrected Pb,corrected Pd,corrected Rb,corrected Rb 2-Sigma,corrected Re,corrected Re 2-Sigma,corrected S,corrected S 2-Sigma,corrected Sb,corrected Sb 2-Sigma,corrected Se,corrected Se 2-Sigma,corrected Si,corrected Si 2-Sigma,corrected Sn,corrected Sn 2-Sigma,corrected Sr,corrected Sr 2-Sigma,corrected Ta,corrected Ta 2-Sigma,corrected Th,corrected Th 2-Sigma,corrected Ti,corrected Ti 2-Sigma,corrected U,corrected U 2-Sigma,corrected V,corrected V 2-Sigma,corrected W,corrected W 2-Sigma,corrected Y,corrected Y 2-Sigma,corrected Zn,corrected Zn 2-Sigma,corrected Zr,corrected Zr 2-Sigma
17,0.0,5.343299559570768,17842.9141,6787.808328271495,1.6959,4.384875352412573,0,6.63125894466942,470.1344165759201,65.52592230196227,0.0,21391.721000490717,0,1.8778,172920.8577102581,1734.6564701745635,0.0,3.5248,17947.51918716738,1914.3969443695487,0,72.31030055320493,125.5154,20.2351078499893,43.37449989655646,11.416429009085059,12621.645128586284,796.0710689244949,12621.645128586284,796.0710689244949,0,0.0,0,3.1908,8627.572786068971,1393.350050730015,1336.18862436758,2954.0058344194717,212.55169377277255,65.97899156318813,2.0541,1.154,6.275114638594236,2.8875131979158803,89.48751077031218,18.95074983159985,20174.125,506.38603159978277,0.0,1.7863667274636554,2.586109129283973,6.197129894001628,69.30660034873809,5.993476448640164,0.0,0.0,18124.001830394893,474.22673113423485,0.0,11.134863550295417,0.0,1.538946992303745,148817.56463412286,12891.406180410748,0.0,15.04179369068412,910.0316,6.652642116435128,0,0.0,3.7989,3.312594674810752,1683.0573310266188,193.55755757551927,18.4414,3.128066508041913,97.6195559501571,25.374442648996947,0,10.7522,25.270272941438613,3.955912267937043,143.92595040102702,15.233257529569526,32.780500577105286,22.469427979462218
18,0.0,4.666299559570768,17563.248,6788.814028271495,2.2545,4.360975352412573,0,6.61095894466942,473.4203533977833,64.90182230196227,0.0,21382.97480049072,0,1.898,174843.34801312716,1723.7356701745634,0.0,4.0723,18162.852588656242,1915.1222443695488,0,71.20650055320493,128.1012,19.977207849989302,40.07978828011606,11.237229009085059,12696.088327150062,794.1564689244949,12696.088327150062,794.1564689244949,0,0.0,0,2.7448,8546.015681622517,1388.3216507300149,1235.4011794590006,2966.7964344194716,212.55169377277255,69.91799156318812,1.7295,1.1277,6.275114638594236,2.8608131979158804,94.47537683615984,18.82724983159985,21960.6328,519.3121315997828,0.0,1.7401667274636554,2.044411260222416,6.197129894001628,68.21166605213415,5.947876448640164,0.0,0.0,17694.06535729979,474.48513113423485,0.0,11.010363550295416,0.0,1.523546992303745,146724.08377878755,12890.582880410748,9.2211,9.69329369068412,921.5327,6.6019421164351275,0,0.0,2.5223,3.283794674810752,1646.1204279818492,191.99925757551927,20.3423,3.098966508041913,95.50442483844826,24.928742648996945,0,0.0,25.835859730045698,3.9386122679370428,140.97296816673898,15.025957529569526,32.03524623348079,22.428927979462216
19,0.0,6.584599559570768,6991.7915,6749.655328271495,2.5156,4.353175352412573,0,7.36855894466942,442.9743823124707,70.40502230196228,0.0,21553.25350049072,0,2.232,361672.3304751106,1829.5037701745637,0.0,4.0593,8368.914773738165,1897.6544443695489,0,59.92680055320493,72.8328,20.865207849989304,21.362524835040393,11.23832900908506,6507.089058993366,768.3345689244949,6507.089058993366,768.3345689244949,0,0.0,0,3.0254,5048.563686175375,1372.214550730015,1135.8484205993045,3170.8853344194713,313.1950104131507,60.75869156318812,0.0,1.7578,6.275114638594236,2.99481319791588,58.74867555494246,18.492649831599852,16600.4941,490.8365315997828,0.0,2.3903667274636553,-2.636493114017924,6.197129894001628,56.72957985055258,5.912376448640164,0.0,0.0,11364.279284457169,464.1475311342349,0.0,12.180863550295417,0.0,1.5550469923037453,87143.47313992037,12805.013080410747,25.4825,10.449693690684121,1329.8157,7.505442116435129,0,0.0,0.0,4.636694674810752,679.2653474252194,192.99535757551928,12.9297,3.502166508041913,181.54318887329111,26.774442648996946,0,0.0,22.94021143280314,3.960312267937043,89.69008239581191,14.929457529569525,19.716142822702793,22.878927979462215
20,0.0,5.7308995595707675,7038.4966,6793.267728271495,1.5137,4.594075352412573,0,7.88285894466942,685.6315544603766,72.75462230196226,0.0,22023.21360049072,0,2.4434,308524.24334616226,1802.0599701745637,0.0,4.1756,5936.149385494898,1895.7847443695487,0,61.80770055320493,42.4378,20.4275078499893,33.194583730309546,11.70812900908506,6701.406025890284,771.2746689244948,6701.406025890284,771.2746689244948,0,0.0,0,3.4225,4703.135155525358,1369.655350730015,1748.4945219528017,3464.5405344194714,212.55169377277255,92.18149156318813,20.7312,1.5384,6.275114638594236,3.26491319791588,51.928935091965656,18.58794983159985,106569.7656,813.2330315997827,0.0,2.0494667274636553,3.8074322642680225,6.197129894001628,55.57889877930128,6.449276448640164,0.0,0.0,4375.151932702925,475.6836311342349,0.0,12.309963550295416,0.0,1.6669469923037452,108833.16967463397,12857.767080410747,22.1862,10.54809369068412,2157.8584,8.616142116435128,0,0.0,0.0,4.225394674810753,915.8932752439093,195.28435757551927,64.0623,4.611966508041913,121.4450930087723,26.124442648996947,0,0.0,44.35580173299706,4.297712267937043,89.91843490797268,15.158857529569525,51.33563532285209,23.580227979462215
21,0.0,5.960599559570768,7094.2598,6795.157128271495,2.2,4.5908753524125725,0,7.88575894466942,703.0160205852865,73.79772230196227,0.0,22033.41880049072,0,2.3879,309680.11209625425,1808.1911701745635,0.0,4.2576,6593.215212591793,1897.5207443695488,0,61.88190055320493,45.1461,20.635507849989303,34.34273928183757,11.745629009085059,6863.979359950938,772.3739689244949,6863.979359950938,772.3739689244949,0,0.0,0,3.3908,4725.650284883561,1371.412850730015,1692.0022917316473,3471.1341344194716,212.55169377277255,88.10469156318813,20.2079,1.5363,6.275114638594236,3.2648131979158803,58.519219122724735,18.74284983159985,107101.1328,813.8861315997827,0.0,2.0213667274636555,2.79284046311183,6.197129894001628,54.67447150442631,6.434976448640164,0.0,0.0,4519.571555678764,475.8685311342349,0.0,12.520363550295416,0.0,1.643746992303745,108921.12540811162,12857.705080410748,20.1269,10.64549369068412,2154.0789,8.604142116435128,0,0.0,0.0,5.529494674810753,978.192233774143,196.66325757551928,64.9258,4.612366508041912,130.1450483101242,26.573842648996944,0,0.0,45.49927498783088,4.306012267937042,98.8189478406983,15.299457529569526,54.237768691455706,23.584227979462216
22,0.0,5.115299559570768,17144.1621,6728.038528271495,5.1021,4.393875352412573,0,6.3882589446694205,214.72938718843955,59.804922301962264,0.0,21055.92790049072,0,1.7044,121556.09353058023,1675.3593701745635,17.6861,2.1811,16037.670346529527,1906.8239443695488,0,69.05290055320494,136.851,19.659707849989303,64.94285337132396,11.54732900908506,12616.39967492943,789.7290689244949,12616.39967492943,789.7290689244949,0,0.0,0,2.4699,8054.412965064978,1379.4810507300149,2222.952764394873,2785.0900344194715,212.55169377277255,63.60299156318813,20.5066,1.1698,6.275114638594236,2.7850131979158803,130.46072092705626,19.193549831599853,3689.4224,358.8156315997828,0.0,1.6976667274636554,2.5242281890706884,6.197129894001628,74.50183820821168,5.913076448640164,0.0,0.0,27443.314522367993,479.33973113423485,0.0,10.224763550295418,0.0,1.5609469923037453,110398.70699846427,12828.382980410748,0.0,10.78879369068412,615.9184,5.983542116435128,0,0.0,3.8345,3.209694674810752,1554.7429227836333,189.3089575755193,18.9552,2.782766508041913,335.86868970610334,26.661742648996945,0,0.0,24.91715316461623,3.8979122679370426,184.99673593072873,15.234957529569526,34.933593988312566,22.127627979462215
23,1.7251,3.883199559570768,10146.5547,6715.305128271495,2.8278,4.338975352412573,0,6.47355894466942,410.4059265559877,63.197522301962266,0.0,21250.09660049072,0,1.7988,168635.83040499594,1715.4508701745635,10.4773,2.3016,33895.11493846682,1933.4013443695487,0,62.581600553204936,119.6586,19.9181078499893,41.51828317544748,11.205729009085058,8992.270929278791,775.7875689244948,8992.270929278791,775.7875689244948,0,0.0,0,2.66,6595.245964070388,1373.145650730015,3965.157423201016,2953.7640344194715,230.2532801077729,54.89679156318813,0.0,1.5695,6.275114638594236,2.77841319791588,141.9448737197803,19.51384983159985,8843.5518,418.9369315997828,0.0,1.6983667274636554,1.7416100329825404,6.197129894001628,67.74545740850904,5.856776448640165,0.0,0.0,14432.832515332322,464.3993311342349,0.0,10.703163550295416,0.0,1.5207469923037453,126631.59377297803,12856.265380410747,0.0,13.45659369068412,780.2482,6.317442116435128,0,0.0,3.6057,3.249394674810752,1094.2574286252748,188.1848575755193,17.6726,2.9189665080419127,358.2376626391632,27.069242648996944,0,0.0,23.234081149694273,3.878512267937043,163.50783269900575,15.140257529569524,25.261760056795968,22.251327979462218
24,2.1184,3.916599559570768,28486.5254,6834.833128271495,5.3234,4.5721753524125734,0,7.26225894466942,912.76054493009,66.55712230196227,0.0,21365.89450049072,0,1.8627,152254.13162658474,1713.8979701745636,14.6646,2.3783,13019.04292926013,1904.8904443695487,0,75.98770055320493,303.9616,21.5949078499893,132.06918872593565,13.077429009085058,16129.891330350085,803.9837689244948,16129.891330350085,803.9837689244948,0,0.0,0,3.2982,11655.61056040953,1406.4775507300149,4320.500636525463,2950.2608344194714,259.4538683358915,56.74349156318813,15.7184,1.1801,6.275114638594236,2.84191319791588,336.8567387857547,23.00524983159985,4321.6597,373.2106315997828,0.0,1.9556667274636554,7.683990923378028,6.197129894001628,80.94653855761085,6.083076448640164,0.0,0.0,36556.07143736768,494.2565311342349,0.0,12.743563550295416,0.0,1.9024469923037453,151711.64362358343,12888.433780410747,6.5381,9.59029369068412,658.4941,6.123842116435128,0,0.0,4.6221,3.304694674810752,2094.080085795169,196.68965757551928,20.8381,2.903866508041913,291.42916030899016,27.806542648996945,0,13.6207,24.825037837066873,3.944312267937043,473.23110840219806,18.256857529569526,39.86041684153796,22.229427979462216
25,2.456,3.913299559570768,29179.8027,6836.784728271495,5.9313,4.601775352412573,0,7.46925894466942,1475.2666279845166,69.37922230196227,0.0,21363.01370049072,0,1.8544,153006.02522513262,1718.3025701745637,12.7126,2.3393,12891.328480256963,1904.4381443695488,0,76.67330055320492,313.0295,21.772307849989303,130.96376274114579,13.158829009085059,16334.099322654984,805.8443689244948,16334.099322654984,805.8443689244948,0,0.0,0,3.2377,11680.568623627229,1408.287050730015,2919.1707397300515,2927.7997344194714,244.26534576582895,56.381191563188125,15.055,1.1883,6.275114638594236,2.87271319791588,355.7192078006927,23.40554983159985,4965.5737,379.7404315997828,0.0,1.9771667274636553,7.215463804620303,6.197129894001628,81.08619705685814,6.097576448640164,0.0,0.0,36060.769643704014,493.40243113423486,6.8645,8.722463550295416,0.0,1.944246992303745,152912.59406498892,12888.716380410748,10.3273,9.60739369068412,682.4174,6.194542116435128,0,0.0,5.8188,3.328994674810752,2140.2334257612015,197.37385757551928,18.3515,2.911166508041913,298.7105010109551,28.072742648996943,0,13.7003,25.67794773996108,3.966012267937043,489.6335405686839,18.502957529569528,38.64748572626223,22.264327979462216
26,0.0,5.864399559570767,12111.0859,6737.434328271494,2.3924,4.407275352412573,0,6.82125894466942,340.9732373399795,64.13532230196226,0.0,21254.51340049072,0,1.8043,217908.10279826843,1749.3742701745637,4.6527,2.3467,9736.464415365037,1898.1231443695488,0,64.26600055320493,148.7794,20.423707849989302,53.508159291263716,11.65632900908506,9186.749113757054,779.3264689244949,9186.749113757054,779.3264689244949,0,0.0,0,2.7582,7567.244191681421,1382.514350730015,2817.3923626297537,2938.5733344194714,245.48236724949678,56.68369156318813,0.0,1.6677,6.275114638594236,2.8890131979158804,130.60733955265593,19.62174983159985,10162.2451,432.5463315997828,0.0,1.7967667274636554,2.849822051776386,6.197129894001628,64.95304548639831,5.940676448640165,0.0,0.0,19014.567518139716,472.4025311342349,0.0,11.022663550295416,0.0,1.5760469923037452,102098.7250042976,12824.849080410748,13.032,9.70449369068412,1021.3311,6.782342116435128,0,0.0,3.6497,3.278594674810752,1192.3039049903773,190.59725757551928,22.2398,3.214566508041913,188.27389146436138,25.879442648996942,0,0.0,26.013609909839435,3.950612267937043,144.58619384058952,15.155257529569525,33.53056367335887,22.532827979462215
27,4.3187,3.8131995595707675,33489.9531,6840.858628271495,9.1917,4.581375352412573,0,6.91505894466942,233.913892707072,60.006822301962266,0.0,21304.39920049072,0,1.835,133767.103200249,1703.7725701745635,13.3402,2.1536,1888.183569916339,1878.0606443695488,0,76.91310055320493,252.2928,21.244907849989303,139.85987713692703,12.88422900908506,17787.84258848828,806.5674689244948,17787.84258848828,806.5674689244948,0,0.0,0,2.9778,13220.922369569325,1416.1252507300148,4337.673686956755,2882.0640344194717,269.9681041099059,56.35009156318813,18.8605,1.1658,6.275114638594236,2.81461319791588,189.8783481627486,20.420649831599853,4972.644,378.8704315997828,0.0,1.8433667274636554,5.346254681138131,6.197129894001628,85.55445265741065,6.080376448640164,0.0,0.0,44171.42397028161,500.90953113423484,6.8116,8.360763550295417,0.0,1.7986469923037451,153572.0519140373,12886.509580410748,0.0,11.449793690684121,528.6617,5.835542116435128,0,0.0,5.1035,3.289494674810752,2435.5406337673994,197.22895757551927,19.0797,2.744166508041913,351.566897043462,28.564242648996945,0,11.5924,25.782098235933972,3.941812267937043,299.5589192737549,16.507357529569525,52.72689954094735,22.146427979462217
28,2.0138,3.963599559570768,20185.3125,6794.251828271495,4.4675,4.477575352412573,0,7.02645894466942,414.05009197548134,64.73702230196227,0.0,21346.715800490718,0,1.9902,163299.2998781851,1726.4854701745635,7.1797,2.3857,7568.535321942836,1894.4665443695487,0,72.94750055320493,179.6624,20.785207849989302,86.23789886261531,12.25612900908506,13738.728394512598,798.6063689244949,13738.728394512598,798.6063689244949,0,0.0,0,2.6641,9946.653548923843,1399.998650730015,1033.7198747116622,2917.966534419472,277.24172817777236,57.69729156318813,2.2362,1.158,6.275114638594236,2.90141319791588,125.87708618904745,19.557649831599853,24747.5742,530.6230315997827,0.0,1.8221667274636553,3.0763638070838843,6.197129894001628,69.69980171008444,6.016876448640165,0.0,0.0,25413.335868318234,484.6186311342349,0.0,13.750063550295415,0.0,1.685346992303745,138379.0932451478,12877.873380410747,11.7517,9.71889369068412,935.8199,6.637142116435128,0,0.0,2.1207,3.316394674810752,1909.3754185424377,195.51225757551927,25.3511,3.184066508041913,238.9174812815951,27.284542648996947,0,0.0,29.892703398262228,4.000812267937043,172.80264896084532,15.479957529569525,47.507049719004144,22.513227979462215
29,3.5583,3.750499559570768,32073.5527,6804.267428271495,7.2869,4.517775352412573,0,6.44125894466942,246.86359950414143,59.06922230196227,0.0,21195.632000490717,0,1.6647,64363.474775064926,1621.8109701745636,20.7433,2.141,3390.1267408491203,1881.9194443695487,0,78.38080055320493,248.3353,20.5864078499893,104.94125504304506,12.103829009085059,20045.267370789257,808.4526689244949,20045.267370789257,808.4526689244949,0,0.0,0,2.7783,13310.672416614898,1411.2230507300148,3248.7615399509377,2768.0745344194715,278.01633439546265,55.69689156318813,18.8226,1.1051,6.275114638594236,2.76171319791588,190.1625719738496,20.168749831599854,7000.7134,397.62063159978277,0.0,1.8219667274636553,8.394077375016526,6.197129894001628,90.16942257283003,6.033676448640165,0.0,0.0,42425.09939492156,495.68753113423486,0.0,10.021463550295415,0.0,1.703846992303745,188059.64260221485,12905.834680410748,0.0,10.61799369068412,364.2712,5.432442116435128,0,0.0,5.8832,3.224194674810752,2650.815824960586,195.15465757551928,14.998,2.500666508041913,365.06678029670366,27.811942648996947,0,10.8093,30.192656826664162,3.9591122679370425,270.9833403035627,15.937257529569525,60.53979248271746,21.991427979462216
30,3.7825,3.598899559570768,48473.6953,6811.339528271495,10.6318,4.6449753524125725,0,7.15795894466942,182.1029070978481,55.73202230196227,0.0,21099.17120049072,0,1.6379,8964.057755933205,1495.7032701745636,15.4935,1.8549,7112.49676994012,1888.6495443695487,0,81.76500055320493,370.6744,20.8668078499893,154.2870517705792,12.673429009085059,23848.14687227305,815.0695689244949,23848.14687227305,815.0695689244949,0,0.0,0,2.3528,12716.085187061675,1403.327550730015,4150.841016777961,2694.4771344194714,241.84184452709553,54.449491563188126,55.6606,1.2591,6.275114638594236,2.74141319791588,152.83139251284115,19.42154983159985,3114.7466,341.6400315997828,0.0,1.9485667274636553,11.513153681636206,6.197129894001628,95.87681934624473,6.088776448640164,0.0,0.0,60965.34045924625,505.9100311342349,5.6125,7.778963550295416,0.0,1.9866469923037453,169468.59014518527,12872.506880410747,0.0,10.06939369068412,139.6042,4.814342116435128,0,0.0,8.5921,3.2445946748107524,3292.311101488167,196.03735757551928,24.6104,2.445366508041913,560.9628686318929,28.728942648996945,0,0.0,18.784771961732268,4.200212267937043,202.50690288798071,15.059857529569527,69.9907307349527,21.825027979462217
31,1.6185,3.789799559570768,20778.0859,6759.099728271495,4.5697,4.437975352412574,0,6.56365894466942,206.40917215224906,60.25752230196227,0.0,21168.60820049072,0,1.735,130591.17168679702,1690.6115701745634,9.6435,2.1522,7119.830716254744,1891.2576443695489,0,69.18130055320493,224.5281,20.590807849989304,86.41687931197137,11.954529009085059,12607.385215654618,789.9340689244948,12607.385215654618,789.9340689244948,0,0.0,0,2.9052,9119.255759642048,1389.384850730015,3263.3137816530525,2810.2782344194716,281.0054626240762,56.614491563188125,10.266,1.1073,6.275114638594236,2.7770131979158803,138.61015841025474,19.38624983159985,2371.543,340.2326315997828,0.0,1.7766667274636554,5.27574662189339,6.197129894001628,73.87976018317195,5.8916764486401645,0.0,0.0,31888.463094877665,485.77383113423485,0.0,10.314963550295417,0.0,1.634246992303745,155722.64739382337,12883.226480410747,0.0,12.60099369068412,537.7515,5.850442116435128,0,0.0,4.0528,3.222994674810752,1701.1810685910075,191.07835757551928,18.6195,2.733966508041913,309.93172135030824,26.931242648996943,0,10.6531,27.24933074682068,3.9210122679370425,274.46935446788757,16.243957529569528,34.06668843456046,22.064727979462216
32,4.3107,3.789599559570768,27278.7422,6807.2095282714945,5.7555,4.478075352412573,0,6.85975894466942,310.4370171626038,59.91742230196226,0.0,21301.99350049072,0,1.763,94095.04504529883,1663.1346701745636,12.7578,2.1111,3368.2175324952445,1882.9128443695488,0,75.70010055320493,277.3198,21.0710078499893,103.00612971166254,12.228429009085058,17308.692716855247,803.2837689244949,17308.692716855247,803.2837689244949,0,0.0,0,2.8735,10853.096930620995,1401.8083507300148,3665.4702415811917,2847.9322344194716,244.20816742989058,55.13089156318813,13.2538,1.1128,6.275114638594236,2.81141319791588,223.1558831635306,20.835749831599852,16366.1904,475.7724315997828,0.0,1.8254667274636553,5.961762346357704,7.829229894001628,80.05890529016104,5.978776448640165,0.0,0.0,37684.80693254166,495.78453113423484,0.0,11.742663550295417,0.0,1.787646992303745,193154.92804796837,12920.011180410747,7.2692,9.18719369068412,546.5409,5.830042116435129,0,0.0,4.4496,3.237994674810752,2276.041168579438,194.95245757551928,21.4365,2.7432665080419127,347.8677167684288,27.859642648996946,0,11.5796,39.65573782711174,4.049712267937043,346.1998937073837,16.799857529569525,56.531441381649806,22.144127979462215
33,0.0,6.0669995595707675,5026.2144,6735.913528271495,0.0,6.1277753524125735,0,7.04275894466942,418.63648559381977,71.39132230196228,0.0,21569.69180049072,0,2.2048,434505.49022277206,1867.4502701745637,0.0,4.1202,3909.587015325813,1885.7734443695488,0,57.105500553204934,62.9379,21.131207849989302,17.289308730269095,11.074329009085059,5618.424635650612,761.2474689244948,5618.424635650612,761.2474689244948,0,0.0,0,3.1337,3596.778742287626,1361.694650730015,3502.226214258967,3226.434634419472,461.47749494668545,65.59499156318813,0.0,1.7327,6.275114638594236,2.93101319791588,32.55518941773525,17.66074983159985,823.7186,321.0652315997828,0.0,2.3998667274636554,-2.636493114017924,6.197129894001628,53.74432840568159,5.6637764486401645,0.0,0.0,7397.41907230133,452.0214311342349,0.0,12.362463550295416,0.0,2.666246992303745,77053.17549564659,12779.012980410747,18.0536,10.54249369068412,828.4304,6.735242116435128,0,0.0,0.0,4.489594674810752,489.03985526979676,192.36165757551927,7.2284,3.067866508041913,157.17621038561032,26.646542648996945,0,0.0,18.784771961732268,4.157812267937043,40.508961104075695,14.061757529569526,15.837934984277974,22.471027979462217
34,0.0,6.349399559570768,5202.2388,6744.247128271495,0.0,4.949675352412573,0,7.14905894466942,414.36591437322676,71.35872230196227,0.0,21603.19760049072,0,2.2236,437954.43043712823,1870.0929701745636,0.0,4.0823,4385.699030945087,1887.6301443695488,0,56.75720055320493,63.1952,21.172107849989303,18.715911906555466,11.093229009085059,5564.357051822228,760.4754689244949,5564.357051822228,760.4754689244949,0,0.0,0,3.0719,3593.728975697132,1361.9540507300148,4079.547561203951,3268.341534419472,440.29621050083915,64.71969156318812,0.0,1.707,6.275114638594236,2.90171319791588,31.10428308876257,17.57994983159985,974.5256,325.4039315997828,0.0,2.4145667274636557,-2.636493114017924,6.197129894001628,54.42151176758507,5.648776448640165,0.0,0.0,7477.095144957923,452.84693113423486,0.0,12.382063550295417,0.0,1.522446992303745,77176.52095082925,12781.382980410748,17.2498,10.53789369068412,828.8481,6.722342116435128,0,0.0,0.0,4.461394674810752,466.64523797570723,192.9494575755193,4.2393,3.0094665080419127,154.2156187995426,26.634542648996945,0,0.0,18.784771961732268,4.175112267937043,40.577330746643774,14.045857529569526,13.937352243041213,22.452627979462218
35,3.6572,3.967699559570768,18107.8105,6794.836828271495,5.9105,4.523075352412573,0,6.92925894466942,423.967409509441,64.32522230196227,0.0,21421.22870049072,0,1.9036,195744.46121865074,1746.3655701745636,3.6918,2.3146,12876.870181619413,1905.9026443695489,0,68.65880055320493,189.6642,21.0201078499893,69.62325258835335,11.943529009085058,11388.005472855422,788.9493689244948,11388.005472855422,788.9493689244948,0,0.0,0,3.1539,9839.143343756206,1399.585950730015,1788.3771551550276,3012.0275344194715,272.6304387518509,57.36289156318813,5.079,1.1799,6.275114638594236,2.90481319791588,147.62617377719354,19.96414983159985,29658.7129,556.5819315997828,0.0,1.8300667274636553,3.6161445385828945,6.197129894001628,73.12507947450453,6.065176448640164,0.0,0.0,24891.91827314409,485.43393113423485,0.0,10.930563550295417,0.0,1.650846992303745,127599.09960635062,12866.938280410748,6.2502,9.63839369068412,1008.2384,6.738042116435128,0,0.0,4.3856,3.332894674810752,1692.6091849647173,195.5812575755193,22.0059,3.188066508041913,247.78096838512664,27.449242648996943,0,11.643,33.77100335909665,4.055312267937043,224.92837642039873,16.100357529569525,61.97136837178856,22.615827979462217
